Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2024-104928,2024-04-08,2024-04-14,First Class,CU-1475,Consumer,Europe,Furniture,Chairs,Chairs Model 30,349.49,3,0.0,169.59
CA-2022-104929,2024-05-26,2024-06-01,Same Day,CU-1242,Home Office,North America,Electronics,Smartphones,Smartphones Model 62,1589.95,2,0.1,585.51
CA-2023-104930,2022-02-20,2022-02-24,First Class,CU-1075,Corporate,LATAM,Electronics,Accessories,Accessories Model 66,1803.44,9,0.2,341.29
CA-2024-104931,2022-06-15,2022-06-21,Standard Class,CU-1277,Corporate,North America,Furniture,Chairs,Chairs Model 100,361.5,9,0.1,45.22
CA-2022-104932,2022-01-23,2022-01-28,Same Day,CU-1494,Home Office,Asia-Pacific,Office Supplies,Pens,Pens Model 15,35.33,8,0.0,13.71
CA-2024-104933,2024-07-08,2024-07-09,Second Class,CU-1207,Corporate,EMEA,Office Supplies,Storage,Storage Model 32,144.01,6,0.2,14.12
CA-2024-104934,2024-03-06,2024-03-07,Standard Class,CU-1074,Corporate,EMEA,Office Supplies,Storage,Storage Model 65,87.39,4,0.0,23.77
CA-2024-104935,2022-05-19,2022-05-24,Same Day,CU-1276,Home Office,LATAM,Office Supplies,Storage,Storage Model 10,103.89,3,0.5,-25.61
CA-2024-104936,2024-02-20,2024-02-23,First Class,CU-1411,Corporate,North America,Office Supplies,Pens,Pens Model 57,203.09,8,0.0,98.84
CA-2022-104937,2023-09-07,2023-09-14,Standard Class,CU-1379,Home Office,North America,Electronics,Tablets,Tablets Model 25,594.1,4,0.0,185.82
CA-2022-104938,2023-10-03,2023-10-07,Second Class,CU-1103,Corporate,North America,Furniture,Chairs,Chairs Model 48,548.75,9,0.5,-162.35
CA-2023-104939,2022-09-11,2022-09-18,Standard Class,CU-1337,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 70,142.55,7,0.0,68.53
CA-2023-104940,2022-05-30,2022-06-06,Standard Class,CU-1057,Home Office,EMEA,Office Supplies,Art Supplies,Art Supplies Model 44,185.49,10,0.5,-49.77
CA-2024-104941,2022-06-01,2022-06-07,Same Day,CU-1166,Home Office,EMEA,Furniture,Chairs,Chairs Model 61,387.4,7,0.5,-45.32
CA-2023-104942,2023-07-16,2023-07-17,First Class,CU-1114,Consumer,Europe,Furniture,Bookcases,Bookcases Model 3,1487.7,1,0.5,-41.44
CA-2024-104943,2022-03-01,2022-03-02,Standard Class,CU-1002,Corporate,Europe,Office Supplies,Binders,Binders Model 24,85.74,5,0.0,38.78
CA-2023-104944,2024-03-02,2024-03-05,First Class,CU-1041,Home Office,EMEA,Office Supplies,Art Supplies,Art Supplies Model 16,194.31,8,0.2,20.17
CA-2023-104945,2024-05-29,2024-06-01,Standard Class,CU-1230,Home Office,North America,Furniture,Bookcases,Bookcases Model 31,660.99,9,0.0,153.51
CA-2022-104946,2022-10-04,2022-10-07,First Class,CU-1273,Home Office,Europe,Electronics,Tablets,Tablets Model 79,691.03,9,0.0,219.41
CA-2022-104947,2022-02-04,2022-02-05,Same Day,CU-1300,Corporate,LATAM,Office Supplies,Art Supplies,Art Supplies Model 12,182.85,4,0.0,40.17
CA-2022-104948,2022-03-29,2022-04-02,Same Day,CU-1301,Consumer,LATAM,Furniture,Bookcases,Bookcases Model 3,1167.15,4,0.5,-16.87
CA-2023-104949,2022-01-03,2022-01-06,Standard Class,CU-1335,Corporate,Asia-Pacific,Electronics,Accessories,Accessories Model 15,308.33,8,0.0,148.86
CA-2022-104950,2023-03-29,2023-04-03,Same Day,CU-1189,Consumer,North America,Furniture,Office Desks,Office Desks Model 21,1261.51,1,0.2,233.7
CA-2022-104951,2024-01-12,2024-01-16,First Class,CU-1296,Corporate,Asia-Pacific,Office Supplies,Pens,Pens Model 92,162.23,10,0.0,76.97
CA-2023-104952,2024-06-07,2024-06-14,Same Day,CU-1197,Home Office,Asia-Pacific,Furniture,Office Desks,Office Desks Model 32,458.07,8,0.2,122.86
CA-2022-104953,2024-02-27,2024-03-02,Standard Class,CU-1003,Corporate,EMEA,Furniture,Tables,Tables Model 23,182.5,10,0.1,70.82
CA-2022-104954,2022-01-24,2022-01-28,Standard Class,CU-1237,Home Office,LATAM,Electronics,Smartphones,Smartphones Model 92,511.04,6,0.2,69.87
CA-2022-104955,2023-10-25,2023-10-31,Standard Class,CU-1084,Home Office,LATAM,Furniture,Sofas,Sofas Model 13,1335.77,2,0.2,388.92
CA-2024-104956,2024-05-30,2024-06-02,First Class,CU-1064,Corporate,LATAM,Furniture,Sofas,Sofas Model 90,1215.05,1,0.0,514.95
CA-2024-104957,2024-08-23,2024-08-25,First Class,CU-1311,Corporate,LATAM,Furniture,Sofas,Sofas Model 12,357.08,5,0.0,84.86
CA-2024-104958,2022-11-05,2022-11-09,First Class,CU-1044,Home Office,LATAM,Electronics,Tablets,Tablets Model 74,1736.77,10,0.0,362.82
CA-2022-104959,2024-04-29,2024-05-05,First Class,CU-1014,Home Office,EMEA,Electronics,Tablets,Tablets Model 39,1875.52,5,0.0,456.12
CA-2023-104960,2022-06-24,2022-06-30,First Class,CU-1074,Consumer,LATAM,Furniture,Tables,Tables Model 71,1364.57,10,0.1,211.5
CA-2024-104961,2022-08-11,2022-08-18,Standard Class,CU-1234,Corporate,LATAM,Office Supplies,Storage,Storage Model 63,110.2,3,0.0,33.8
CA-2022-104962,2022-01-15,2022-01-22,Second Class,CU-1053,Corporate,LATAM,Office Supplies,Art Supplies,Art Supplies Model 64,7.67,6,0.2,2.15
CA-2022-104963,2022-10-12,2022-10-15,Standard Class,CU-1407,Corporate,LATAM,Office Supplies,Binders,Binders Model 56,71.0,1,0.5,-16.99
CA-2023-104964,2024-01-23,2024-01-28,Standard Class,CU-1447,Consumer,EMEA,Electronics,Smartphones,Smartphones Model 59,415.57,7,0.1,144.87
CA-2024-104965,2023-10-24,2023-10-26,First Class,CU-1092,Corporate,North America,Electronics,Monitors,Monitors Model 81,1924.72,3,0.1,571.65
CA-2024-104966,2022-03-10,2022-03-17,Second Class,CU-1065,Corporate,North America,Electronics,Tablets,Tablets Model 84,1629.53,3,0.1,201.85
CA-2022-104967,2022-03-26,2022-04-01,Second Class,CU-1109,Consumer,Europe,Office Supplies,Paper,Paper Model 7,53.99,4,0.0,22.53
CA-2024-104968,2023-02-13,2023-02-17,First Class,CU-1008,Corporate,North America,Office Supplies,Pens,Pens Model 29,73.57,2,0.0,27.88
CA-2024-104969,2023-06-04,2023-06-06,First Class,CU-1435,Corporate,Europe,Office Supplies,Art Supplies,Art Supplies Model 59,105.15,2,0.2,23.39
CA-2022-104970,2022-09-01,2022-09-05,First Class,CU-1288,Consumer,North America,Furniture,Tables,Tables Model 91,1318.68,10,0.1,427.22
CA-2024-104971,2023-04-24,2023-05-01,Standard Class,CU-1193,Corporate,Europe,Office Supplies,Art Supplies,Art Supplies Model 27,217.0,4,0.0,98.02
CA-2023-104972,2024-02-16,2024-02-21,Standard Class,CU-1238,Consumer,North America,Office Supplies,Binders,Binders Model 11,250.39,6,0.0,88.44
CA-2024-104973,2022-03-31,2022-04-02,First Class,CU-1051,Consumer,North America,Office Supplies,Art Supplies,Art Supplies Model 25,288.98,4,0.0,143.17
CA-2024-104974,2022-03-21,2022-03-25,Standard Class,CU-1303,Corporate,Asia-Pacific,Office Supplies,Pens,Pens Model 81,112.88,8,0.1,20.2
CA-2024-104975,2024-02-13,2024-02-19,Same Day,CU-1077,Corporate,Europe,Furniture,Sofas,Sofas Model 14,243.39,2,0.5,-9.95
CA-2022-104976,2022-11-09,2022-11-15,Same Day,CU-1354,Corporate,North America,Office Supplies,Storage,Storage Model 44,117.29,10,0.5,-33.23
CA-2022-104977,2022-01-06,2022-01-07,Second Class,CU-1094,Corporate,Europe,Electronics,Smartphones,Smartphones Model 58,364.81,7,0.0,157.45
CA-2022-104978,2023-11-09,2023-11-15,First Class,CU-1469,Consumer,EMEA,Office Supplies,Art Supplies,Art Supplies Model 58,189.93,3,0.0,91.2
CA-2023-104979,2022-05-17,2022-05-22,Second Class,CU-1226,Consumer,EMEA,Office Supplies,Art Supplies,Art Supplies Model 28,219.0,7,0.1,59.42
CA-2023-104980,2022-05-09,2022-05-10,Standard Class,CU-1372,Consumer,LATAM,Office Supplies,Binders,Binders Model 10,16.83,1,0.2,0.66
CA-2022-104981,2024-09-05,2024-09-11,First Class,CU-1200,Consumer,North America,Furniture,Tables,Tables Model 83,1392.92,5,0.2,275.63
CA-2023-104982,2024-07-09,2024-07-13,Same Day,CU-1363,Corporate,North America,Electronics,Smartphones,Smartphones Model 71,1715.35,6,0.0,614.69
CA-2024-104983,2022-07-05,2022-07-07,Same Day,CU-1395,Home Office,EMEA,Electronics,Accessories,Accessories Model 24,1528.08,1,0.0,607.93
CA-2022-104984,2022-07-05,2022-07-08,First Class,CU-1270,Home Office,EMEA,Electronics,Monitors,Monitors Model 99,1995.23,10,0.5,-425.5
CA-2023-104985,2023-04-19,2023-04-23,Same Day,CU-1161,Corporate,Europe,Office Supplies,Pens,Pens Model 77,286.72,9,0.2,77.41
CA-2023-104986,2022-08-30,2022-09-06,Standard Class,CU-1085,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 34,735.01,10,0.5,-150.04
CA-2022-104987,2024-08-29,2024-08-30,Same Day,CU-1017,Home Office,EMEA,Furniture,Sofas,Sofas Model 70,1052.98,2,0.2,265.94
CA-2022-104988,2022-08-07,2022-08-13,First Class,CU-1347,Corporate,EMEA,Furniture,Bookcases,Bookcases Model 59,1204.65,5,0.2,251.62
CA-2023-104989,2024-03-15,2024-03-21,Same Day,CU-1398,Home Office,Asia-Pacific,Furniture,Bookcases,Bookcases Model 11,1079.51,3,0.0,335.95
CA-2023-104990,2022-05-24,2022-05-29,Standard Class,CU-1131,Consumer,LATAM,Office Supplies,Paper,Paper Model 62,23.94,4,0.2,6.57
CA-2022-104991,2024-07-14,2024-07-19,Second Class,CU-1225,Corporate,Asia-Pacific,Office Supplies,Storage,Storage Model 15,282.84,3,0.0,79.19
CA-2023-104992,2022-11-27,2022-12-03,Second Class,CU-1458,Corporate,EMEA,Electronics,Smartphones,Smartphones Model 57,511.02,1,0.1,82.69
CA-2023-104993,2023-10-16,2023-10-23,Second Class,CU-1030,Home Office,LATAM,Office Supplies,Paper,Paper Model 31,256.62,10,0.5,-16.46
CA-2023-104994,2023-07-27,2023-07-31,Second Class,CU-1026,Home Office,LATAM,Furniture,Tables,Tables Model 73,262.05,10,0.0,71.22
CA-2024-104995,2023-08-20,2023-08-22,Second Class,CU-1264,Home Office,EMEA,Electronics,Accessories,Accessories Model 93,579.38,6,0.0,212.79
CA-2024-104996,2023-05-28,2023-05-31,First Class,CU-1173,Consumer,Asia-Pacific,Electronics,Monitors,Monitors Model 66,414.14,2,0.5,-10.76
CA-2023-104997,2022-05-17,2022-05-21,First Class,CU-1202,Home Office,LATAM,Electronics,Laptops,Laptops Model 61,1882.54,7,0.0,560.1
CA-2024-104998,2022-07-01,2022-07-04,Second Class,CU-1418,Home Office,North America,Furniture,Bookcases,Bookcases Model 47,673.35,6,0.0,193.36
CA-2023-104999,2023-08-30,2023-09-04,Same Day,CU-1175,Consumer,North America,Electronics,Tablets,Tablets Model 34,892.87,4,0.0,300.69
CA-2023-105000,2022-11-29,2022-12-06,Standard Class,CU-1045,Consumer,europe,Electronics,Laptops,Laptops Model 79,,9,0.5,-562.66
CA-2023-105001,2023-07-28,2023-07-29,Second Class,CU-1040,Consumer,North America,Furniture,Office Desks,Office Desks Model 32,178.28,10,0.2,20.45
CA-2022-105002,2022-01-25,2022-01-30,Second Class,CU-1334,Consumer,Europe,Office Supplies,Paper,Paper Model 22,216.66,5,0.0,55.72
CA-2023-105003,2023-02-22,2023-03-01,Same Day,CU-1023,Home Office,LATAM,Office Supplies,Binders,Binders Model 90,166.51,9,0.0,64.37
CA-2023-105004,2023-04-05,2023-04-08,Standard Class,CU-1350,Consumer,North America,Office Supplies,Storage,Storage Model 63,70.31,5,0.2,7.2
CA-2022-105005,2023-01-10,2023-01-16,First Class,CU-1302,Consumer,North America,Electronics,Laptops,Laptops Model 28,855.64,4,0.0,397.49
CA-2023-105006,2022-08-16,2022-08-19,Second Class,CU-1221,Home Office,Asia-Pacific,Furniture,Sofas,Sofas Model 75,411.71,1,0.1,105.94
CA-2023-105007,2024-07-26,2024-07-30,First Class,CU-1148,Consumer,Europe,Office Supplies,Paper,Paper Model 35,156.93,3,0.0,74.98
CA-2024-105008,2022-09-24,2022-10-01,First Class,CU-1487,Home Office,LATAM,Electronics,Laptops,Laptops Model 45,874.96,4,0.0,411.01
CA-2024-105009,2024-01-25,2024-01-31,First Class,CU-1450,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 50,1682.83,10,0.0,438.31
CA-2022-105010,2022-12-28,2023-01-04,Second Class,CU-1372,Corporate,North America,Furniture,Tables,Tables Model 20,1479.42,9,0.0,392.77
CA-2024-105011,2022-07-24,2022-07-29,Second Class,CU-1406,Home Office,EMEA,Office Supplies,Art Supplies,Art Supplies Model 94,214.77,7,0.1,53.34
CA-2024-105012,2022-01-15,2022-01-16,Standard Class,CU-1204,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 68,106.62,5,0.5,-6.26
CA-2023-105013,2022-06-28,2022-07-04,Second Class,CU-1382,Corporate,North America,Furniture,Chairs,Chairs Model 56,1260.55,4,0.5,-168.35
CA-2023-105014,2023-10-16,2023-10-18,Same Day,CU-1467,Corporate,Europe,Electronics,Laptops,Laptops Model 85,1795.78,6,0.0,799.19
CA-2024-105015,2022-10-28,2022-11-04,Standard Class,CU-1453,Corporate,EMEA,Office Supplies,Binders,Binders Model 78,273.37,8,0.5,-46.0
CA-2022-105016,2022-02-18,2022-02-21,First Class,CU-1299,Consumer,Asia-Pacific,Office Supplies,Paper,Paper Model 95,110.84,5,0.0,26.09
CA-2023-105017,2023-07-24,2023-07-31,Same Day,CU-1267,Corporate,North America,Furniture,Chairs,Chairs Model 99,530.22,2,0.0,264.1
CA-2024-105018,2024-05-30,2024-06-06,Same Day,CU-1249,Home Office,Asia-Pacific,Electronics,Tablets,Tablets Model 90,1894.16,10,0.2,96.55
CA-2022-105019,2023-08-29,2023-08-30,Second Class,CU-1233,Home Office,EMEA,Electronics,Laptops,Laptops Model 51,1198.41,5,0.5,-4.96
CA-2024-105020,2023-05-05,2023-05-12,Same Day,CU-1353,Consumer,Europe,Electronics,Accessories,Accessories Model 89,1959.94,10,0.0,703.06
CA-2024-105021,2023-09-03,2023-09-04,First Class,CU-1052,Corporate,EMEA,Electronics,Accessories,Accessories Model 39,449.46,7,0.1,69.03
CA-2023-105022,2022-10-12,2022-10-13,Same Day,CU-1172,Consumer,LATAM,Furniture,Sofas,Sofas Model 95,625.1,8,0.2,123.11
CA-2023-105023,2022-07-30,2022-08-05,Same Day,CU-1051,Corporate,Asia-Pacific,Electronics,Monitors,Monitors Model 9,1375.5,2,0.0,292.69
CA-2024-105024,2023-01-13,2023-01-18,First Class,CU-1449,Consumer,Asia-Pacific,Electronics,Monitors,Monitors Model 16,974.5,8,0.0,343.8
CA-2022-105025,2022-11-19,2022-11-21,First Class,CU-1374,Home Office,Europe,Electronics,Tablets,Tablets Model 12,218.12,2,0.0,98.23
CA-2024-105026,2023-06-20,2023-06-22,Standard Class,CU-1401,Corporate,EMEA,Office Supplies,Paper,Paper Model 35,27.59,2,0.0,7.66
CA-2022-105027,2024-04-05,2024-04-06,Same Day,CU-1415,Corporate,LATAM,Furniture,Office Desks,Office Desks Model 12,1493.35,8,0.2,252.59
CA-2024-105028,2024-06-09,2024-06-16,First Class,CU-1453,Consumer,Europe,Office Supplies,Paper,Paper Model 24,222.98,3,0.0,89.94
CA-2024-105029,2023-07-06,2023-07-08,First Class,CU-1438,Corporate,North America,Office Supplies,Paper,Paper Model 96,151.93,10,0.0,54.94
CA-2024-105030,2024-03-16,2024-03-19,Same Day,CU-1137,Home Office,Europe,Furniture,Bookcases,Bookcases Model 21,562.1,3,0.5,-52.21
CA-2023-105031,2022-03-04,2022-03-06,Same Day,CU-1319,Consumer,Asia-Pacific,Office Supplies,Pens,Pens Model 52,124.68,10,0.5,-4.92
CA-2022-105032,2023-05-11,2023-05-18,Second Class,CU-1292,Corporate,Europe,Electronics,Smartphones,Smartphones Model 90,409.04,9,0.5,-53.71
CA-2022-105033,2023-06-05,2023-06-09,Second Class,CU-1106,Corporate,Asia-Pacific,Furniture,Tables,Tables Model 75,715.25,6,0.0,239.84
CA-2024-105034,2024-07-04,2024-07-10,Standard Class,CU-1352,Consumer,EMEA,Office Supplies,Pens,Pens Model 50,211.63,10,0.2,60.57
CA-2022-105035,2023-07-25,2023-07-28,First Class,CU-1000,Consumer,LATAM,Office Supplies,Binders,Binders Model 54,209.21,7,0.2,1.91
CA-2024-105036,2024-07-18,2024-07-21,First Class,CU-1055,Home Office,Asia-Pacific,Furniture,Office Desks,Office Desks Model 8,469.56,8,0.0,223.24
CA-2022-105037,2024-07-06,2024-07-10,Second Class,CU-1205,Home Office,North America,Furniture,Chairs,Chairs Model 70,1178.39,3,0.0,347.58
CA-2022-105038,2022-01-12,2022-01-18,Standard Class,CU-1007,Home Office,Europe,Office Supplies,Storage,Storage Model 69,7.53,8,0.5,-1.79
CA-2022-105039,2023-10-03,2023-10-06,Same Day,CU-1160,Home Office,Asia-Pacific,Electronics,Laptops,Laptops Model 79,465.4,3,0.0,215.81
CA-2024-105040,2023-07-15,2023-07-16,Same Day,CU-1319,Consumer,Europe,Furniture,Office Desks,Office Desks Model 28,1183.02,3,0.5,-318.08
CA-2022-105041,2022-06-20,2022-06-24,Second Class,CU-1115,Corporate,Asia-Pacific,Electronics,Tablets,Tablets Model 10,1817.5,7,0.0,627.54
CA-2024-105042,2023-06-22,2023-06-28,Standard Class,CU-1130,Home Office,EMEA,Office Supplies,Art Supplies,Art Supplies Model 35,164.87,3,0.5,-8.12
CA-2024-105043,2024-09-05,2024-09-07,Second Class,CU-1090,Home Office,Asia-Pacific,Furniture,Sofas,Sofas Model 16,942.41,10,0.1,354.04
CA-2024-105044,2023-12-26,2023-12-31,Same Day,CU-1100,Consumer,North America,Electronics,Smartphones,Smartphones Model 58,1886.19,6,0.5,-534.71
CA-2022-105045,2022-03-24,2022-03-31,First Class,CU-1176,Home Office,Asia-Pacific,Furniture,Bookcases,Bookcases Model 58,283.72,8,0.0,81.05
CA-2023-105046,2023-06-13,2023-06-18,Same Day,CU-1410,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 85,817.83,8,0.0,401.1
CA-2023-105047,2022-09-17,2022-09-22,First Class,CU-1331,Consumer,EMEA,Electronics,Monitors,Monitors Model 35,1723.9,3,0.5,-26.06
CA-2022-105048,2023-02-14,2023-02-20,Standard Class,CU-1425,Home Office,EMEA,Electronics,Laptops,Laptops Model 82,1911.64,8,0.0,408.18
CA-2024-105049,2023-11-12,2023-11-19,First Class,CU-1488,Home Office,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 57,271.92,2,0.5,-59.84
CA-2024-105050,2022-11-21,2022-11-23,Second Class,CU-1119,Corporate,Europe,Office Supplies,Binders,Binders Model 64,230.93,10,0.0,102.69
CA-2024-105051,2024-01-11,2024-01-17,First Class,CU-1400,Home Office,North America,Furniture,Sofas,Sofas Model 77,1123.97,8,0.1,192.63
CA-2024-105052,2022-06-22,2022-06-26,Standard Class,CU-1078,Home Office,North America,Furniture,Office Desks,Office Desks Model 81,661.14,5,0.2,191.21
CA-2024-105053,2024-03-27,2024-04-01,First Class,CU-1081,Consumer,Asia-Pacific,Office Supplies,Binders,Binders Model 97,139.09,7,0.0,33.24
CA-2024-105054,2022-09-09,2022-09-13,Second Class,CU-1027,Consumer,LATAM,Office Supplies,Paper,Paper Model 9,38.14,6,0.5,-3.78
CA-2024-105055,2023-02-05,2023-02-09,Same Day,CU-1446,Corporate,LATAM,Electronics,Tablets,Tablets Model 15,277.64,7,0.1,51.46
CA-2023-105056,2022-09-24,2022-09-30,Standard Class,CU-1402,Home Office,LATAM,Electronics,Monitors,Monitors Model 63,1330.19,9,0.5,-284.0
CA-2022-105057,2022-08-29,2022-08-30,Second Class,CU-1500,Corporate,EMEA,Electronics,Smartphones,Smartphones Model 87,1417.49,1,0.0,470.58
CA-2022-105058,2022-11-06,2022-11-11,Same Day,CU-1412,Consumer,Asia-Pacific,Office Supplies,Pens,Pens Model 88,10.38,4,0.2,1.17
CA-2022-105059,2024-03-06,2024-03-13,Second Class,CU-1260,Consumer,Europe,Furniture,Bookcases,Bookcases Model 27,247.6,4,0.1,44.4
CA-2022-105060,2022-06-04,2022-06-10,First Class,CU-1407,Home Office,North America,Furniture,Office Desks,Office Desks Model 66,977.73,9,0.0,262.67
CA-2024-105061,2023-05-26,2023-06-01,First Class,CU-1289,Home Office,LATAM,Electronics,Smartphones,Smartphones Model 89,519.35,10,0.0,123.38
CA-2023-105062,2023-06-22,2023-06-23,Second Class,CU-1464,Home Office,Europe,Office Supplies,Art Supplies,Art Supplies Model 70,121.85,10,0.0,37.93
CA-2023-105063,2022-07-02,2022-07-03,First Class,CU-1487,Corporate,LATAM,Office Supplies,Storage,Storage Model 26,272.8,4,0.2,76.64
CA-2023-105064,2023-08-16,2023-08-17,First Class,CU-1279,Corporate,LATAM,Electronics,Monitors,Monitors Model 84,883.68,10,0.2,66.33
CA-2023-105065,2022-10-07,2022-10-14,First Class,CU-1300,Consumer,North America,Office Supplies,Pens,Pens Model 11,17.47,6,0.0,5.23
CA-2023-105066,2024-03-07,2024-03-09,First Class,CU-1171,Corporate,Europe,Electronics,Laptops,Laptops Model 65,1544.41,9,0.1,554.95
CA-2024-105067,2022-11-05,2022-11-07,Standard Class,CU-1067,Consumer,LATAM,Electronics,Monitors,Monitors Model 89,1831.39,6,0.0,852.71
CA-2023-105068,2024-05-12,2024-05-14,Same Day,CU-1398,Home Office,Europe,Electronics,Laptops,Laptops Model 16,1461.91,4,0.0,701.22
CA-2023-105069,2023-01-28,2023-02-04,Second Class,CU-1277,Consumer,LATAM,Furniture,Sofas,Sofas Model 97,611.55,10,0.1,220.43
CA-2023-105070,2023-04-23,2023-04-24,First Class,CU-1208,Consumer,Asia-Pacific,Electronics,Tablets,Tablets Model 51,1853.37,6,0.5,-503.97
CA-2023-105071,2024-07-07,2024-07-14,Standard Class,CU-1314,Corporate,EMEA,Electronics,Tablets,Tablets Model 89,1364.12,7,0.5,-243.68
CA-2023-105072,2022-04-07,2022-04-11,First Class,CU-1387,Corporate,Europe,Office Supplies,Binders,Binders Model 73,32.54,8,0.1,5.68
CA-2023-105073,2024-02-26,2024-02-27,First Class,CU-1123,Home Office,North America,Office Supplies,Paper,Paper Model 11,235.72,1,0.0,83.77
CA-2024-105074,2023-04-28,2023-05-03,Second Class,CU-1498,Consumer,EMEA,Electronics,Monitors,Monitors Model 27,1057.88,5,0.0,342.7
CA-2023-105075,2023-11-27,2023-11-29,Second Class,CU-1095,Corporate,North America,Office Supplies,Art Supplies,Art Supplies Model 12,189.23,4,0.2,18.5
CA-2022-105076,2023-05-02,2023-05-09,First Class,CU-1332,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 93,1455.32,5,0.1,168.58
CA-2023-105077,2023-06-16,2023-06-20,Second Class,CU-1148,Corporate,LATAM,Office Supplies,Storage,Storage Model 10,139.4,1,0.1,17.06
CA-2024-105078,2023-02-01,2023-02-05,First Class,CU-1064,Consumer,LATAM,Electronics,Smartphones,Smartphones Model 61,972.33,9,0.0,430.43
CA-2023-105079,2022-03-29,2022-04-05,Second Class,CU-1162,Home Office,EMEA,Electronics,Laptops,Laptops Model 70,1086.21,8,0.2,316.39
CA-2022-105080,2022-07-01,2022-07-06,Standard Class,CU-1090,Consumer,Europe,Furniture,Tables,Tables Model 41,1217.23,9,0.0,475.2
CA-2023-105081,2022-03-18,2022-03-19,Second Class,CU-1491,Corporate,Europe,Electronics,Tablets,Tablets Model 97,1707.36,2,0.2,409.88
CA-2023-105082,2023-03-06,2023-03-08,First Class,CU-1148,Consumer,LATAM,Office Supplies,Binders,Binders Model 70,59.16,9,0.0,29.08
